customer_city,customer_id,lat_x,lon_x,zip_code_prefix_x,customer,seller_id,order_id,delivery_speed,seller_city,lat_y,lon_y,zip_code_prefix_y,seller,seller_location,customer_location
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
motuca,0dccee4f33390ac6dfa9e227c3ebbb94,-21.509829942050516,-48.150910639981475,14835,29307,4869f7a5dfa277a7dca6462dcf3b52b2,e5a848c6a67b48a0f85bb44ef9fe5c5a,4.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-48.150910639981475 -21.509829942050516)
munhoz,8f039377398b08c900778a60909d1e49,-22.613794127870637,-46.362476189537944,37620,27548,a1043bafd471dff536d0c462352beb48,027286057add812ecb77ad0b23604c06,8.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-46.362476189537944 -22.613794127870637)
muniz freire,a7ca11bb456bde34525e2c9049530c8e,-20.46193682905066,-41.4150904920753,29380,49640,02f623a8eb246f3c5f7c2f96462654e6,14b1311682489866d9a6b5c6dbc0372f,7.0,botucatu,-22.87057082825998,-48.44635388068542,18611.0,1625.0,POINT (-48.44635388068542 -22.87057082825998),POINT (-41.4150904920753 -20.46193682905066)
muritiba,3db6d62286946e62a243790edb0ffc7f,-12.62267284274637,-38.989528932049,44340,2286,1b4c3a6f53068f0b6944d2d005c9fc89,77fbc4cdd3be2594cbb02bac5e3ce914,7.0,sao ludgero,-28.329441277121372,-49.17649179464339,88730.0,244.0,POINT (-49.17649179464339 -28.329441277121372),POINT (-38.989528932049 -12.62267284274637)
mutum,3d55995a5451ac5f7b9f4dd7d0577b2f,-19.828787076308757,-41.43759652225453,36955,60065,0bae85eb84b9fb3bd773911e89288d54,4dc7ae5758351e21e544e7cb0e1f7738,9.0,itajai,-26.924748007678392,-48.671442813449254,88301.0,1304.0,POINT (-48.671442813449254 -26.924748007678392),POINT (-41.43759652225453 -19.828787076308757)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
nao-me-toque,63809f81b27c50945386ab37b3e2e9ca,-28.460316010658307,-52.81938195923575,99470,87767,ad420dd0c4f92f8af951ac24b86d0cf5,e4540dca189fca9cd33eb4bac11fb772,7.0,fronteira,-20.279404799268004,-49.201329764525894,38230.0,617.0,POINT (-49.201329764525894 -20.279404799268004),POINT (-52.81938195923575 -28.460316010658307)
narandiba,30daf624a5052e782f593af96bab6f44,-22.40653228215668,-51.52389330463025,19220,97212,17e34d8224d27a541263c4c64b11a56b,caa275ffe24eb1662c6e22a43e200622,10.0,riberao preto,-21.16604702730375,-47.797948703989675,14085.0,3027.0,POINT (-47.797948703989675 -21.16604702730375),POINT (-51.52389330463025 -22.40653228215668)
natividade da serra,c2c75371ac7de122517db15e9765379b,-23.377753646001114,-45.44382206108477,12180,99115,c3867b4666c7d76867627c2f7fb22e21,2548aa48f7db62d5579e7e20ae85ca03,10.0,guara,-20.432067568936827,-47.82429415688505,14580.0,1303.0,POINT (-47.82429415688505 -20.432067568936827),POINT (-45.44382206108477 -23.377753646001114)
nazare paulista,1cff04e5f7309d1e3439088588d45794,-23.173929129224927,-46.398498329349295,12960,74621,3d871de0142ce09b7081e2b9d1733cb1,64bf167fb87c4bccf7cbfde95d835ed5,3.0,campo limpo paulista,-23.211861520675228,-46.76228778069986,13232.0,2346.0,POINT (-46.76228778069986 -23.211861520675228),POINT (-46.398498329349295 -23.173929129224927)
nazareno,443850769486436d23a770bec8803067,-21.21851786207911,-44.61594669897838,36370,75150,3db66a856d18a9cba7c9241fc5221c50,149e05c35b52f83ae401b6402b2bf7c8,4.0,ponte nova,-20.41022536716159,-42.8993095333992,35430.0,206.0,POINT (-42.8993095333992 -20.41022536716159),POINT (-44.61594669897838 -21.21851786207911)
neopolis,6c51ed8c29ff8bc5f3b649dc7315b787,-10.32634385952241,-36.57747292320036,49980,16175,4869f7a5dfa277a7dca6462dcf3b52b2,02951078a21a2d9341ea16089a4d5031,12.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-36.57747292320036 -10.32634385952241)
nortelandia,03867a4d63736672b9276bef85ec277f,-14.452096514327005,-56.80513920634466,78430,67419,1f9ab4708f3056ede07124aad39a2554,5e7960ca1956b257f72a16a05c127cdc,14.0,tupa,-21.93584016874602,-50.51329887609122,17602.0,36.0,POINT (-50.51329887609122 -21.93584016874602),POINT (-56.80513920634466 -14.452096514327005)
nova alvorada do sul,0c5fac92d05500d45585d4a0ea36eea2,-21.459775723213408,-54.37214862272011,79140,6952,4869f7a5dfa277a7dca6462dcf3b52b2,773f515d33d86f596ef646f6864670c0,29.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-54.37214862272011 -21.459775723213408)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova bandeirantes,19b56789ea957b09b16337c78511dc82,-9.84870445808843,-57.8291012146557,78565,29405,1c68394e931a64f90ea236c5ea590300,c8e19a0edcf6fd34024a2f7fe5f85ef8,15.0,sarandi,-23.43821696725313,-51.86751368613114,87114.0,1540.0,POINT (-51.86751368613114 -23.43821696725313),POINT (-57.8291012146557 -9.84870445808843)
nova brasilandia d'oeste,3146904311eaf296187c7c7768d78210,-11.726052242090383,-62.318358591757,76958,5401,0df3984f9dfb3d49ac6366acbd3bbb85,1cc4e549e16c732db4d9228fce789407,24.0,betim,-19.947349446576954,-44.17501478946979,32604.0,1415.0,POINT (-44.17501478946979 -19.947349446576954),POINT (-62.318358591757 -11.726052242090383)
nova cantu,3715c330013d1ed016d2625f834267b7,-24.672427042671547,-52.570561235786535,87330,7312,3df020b72d3d44b3af9d110fa3940b65,ede7b5524ebd1997c2b828352f3e0f24,9.0,jales,-20.2804372171987,-50.55141565170161,15704.0,382.0,POINT (-50.55141565170161 -20.2804372171987),POINT (-52.570561235786535 -24.672427042671547)
nova crixas,85727ebde1c2a3f68b9ea3f864382dfd,-14.095880605630873,-50.340850225695846,76520,84984,2a5b78b41cd05baeac8df54c6606b92c,ead4c08388cefdf5b94b748b223c7c33,13.0,formiga,-20.462288456392713,-45.43342550961002,35570.0,897.0,POINT (-45.43342550961002 -20.462288456392713),POINT (-50.340850225695846 -14.095880605630873)
nova laranjeiras,63cff72cfb37670b3c826dedcaf32a6d,-25.302872557375487,-52.54054159614306,85350,1182,a5259c149128e82c9d6d46e0c1c812bb,011105c3b5b8693eda1bfb1f152cec2a,8.0,ji parana,-10.878537225034576,-61.95745403398183,76900.0,2123.0,POINT (-61.95745403398183 -10.878537225034576),POINT (-52.54054159614306 -25.302872557375487)
